7,8,368.96,72.96,28.35,24.21,1,-1,-1,-1
7,9,214.19,53.08,8.60,11.37,1,-1,-1,-1
7,10,173.09,65.45,18.41,17.66,1,-1,-1,-1
7,13,381.99,85.80,21.92,20.10,1,-1,-1,-1
8,1,199.42,181.44,73.77,72.16,1,-1,-1,-1
8,2,138.23,289.59,118.28,70.16,1,-1,-1,-1
8,3,24.58,83.87,30.98,18.22,1,-1,-1,-1
8,4,117.56,79.20,26.95,17.94,1,-1,-1,-1
8,5,143.63,77.62,22.70,18.41,1,-1,-1,-1
8,6,160.73,74.13,18.69,15.40,1,-1,-1,-1
8,7,184.29,77.34,20.63,17.60,1,-1,-1,-1
8,8,369.05,72.95,28.15,24.15,1,-1,-1,-1
8,9,213.79,53.25,8.80,11.39,1,-1,-1,-1
8,10,173.20,65.63,18.19,17.50,1,-1,-1,-1
8,13,382.03,85.74,22.04,20.21,1,-1,-1,-1
9,1,199.60,181.62,73.68,72.07,1,-1,-1,-1
9,2,138.21,289.56,118.18,70.19,1,-1,-1,-1
9,3,24.56,83.89,31.00,18.20,1,-1,-1,-1
9,4,117.77,79.44,26.70,17.72,1,-1,-1,-1
9,5,143.61,77.64,23.00,18.63,1,-1,-1,-1
9,6,160.71,74.02,18.76,15.51,1,-1,-1,-1
9,7,184.41,77.56,20.32,17.40,1,-1,-1,-1
9,8,369.13,72.91,27.93,24.08,1,-1,-1,-1
9,9,213.50,53.51,8.92,11.28,1,-1,-1,-1
9,10,173.36,65.89,17.89,17.23,1,-1,-1,-1
9,13,381.98,85.93,21.39,19.63,1,-1,-1,-1
10,1,199.55,181.61,73.48,71.84,1,-1,-1,-1
10,2,138.24,289.55,118.06,70.20,1,-1,-1,-1
10,3,24.54,83.91,31.03,18.19,1,-1,-1,-1
10,4,117.43,79.69,26.56,17.64,1,-1,-1,-1
10,5,143.57,77.58,23.33,18.89,1,-1,-1,-1
10,6,160.77,74.08,18.63,15.42,1,-1,-1,-1
10,7,184.45,77.54,20.22,17.39,1,-1,-1,-1
10,8,369.16,72.88,27.70,23.99,1,-1,-1,-1
10,9,213.02,53.61,9.16,11.35,1,-1,-1,-1
10,10,173.45,66.06,17.66,17.01,1,-1,-1,-1
10,13,382.45,86.20,20.67,18.91,1,-1,-1,-1
11,1,199.47,181.58,73.51,71.88,1,-1,-1,-1
11,2,138.42,289.54,117.92,70.22,1,-1,-1,-1
11,3,24.52,83.91,31.07,18.19,1,-1,-1,-1
11,4,117.16,79.61,26.62,17.70,1,-1,-1,-1
11,5,143.57,77.56,23.47,19.00,1,-1,-1,-1
11,6,160.76,74.06,18.58,15.41,1,-1,-1,-1
11,7,184.57,77.55,20.17,17.40,1,-1,-1,-1
11,8,368.83,72.94,27.34,23.79,1,-1,-1,-1
11,9,212.69,53.68,9.36,11.33,1,-1,-1,-1
11,10,173.60,66.36,17.32,16.68,1,-1,-1,-1
11,13,382.40,86.08,21.12,19.28,1,-1,-1,-1
12,1,199.43,181.55,73.56,71.93,1,-1,-1,-1
12,2,138.52,289.52,117.77,70.23,1,-1,-1,-1
12,3,24.50,83.91,31.11,18.19,1,-1,-1,-1
12,4,116.64,78.62,27.73,18.56,1,-1,-1,-1
12,5,143.52,77.49,23.62,19.13,1,-1,-1,-1
12,6,160.69,74.18,18.75,15.58,1,-1,-1,-1
12,7,184.77,77.53,20.15,17.39,1,-1,-1,-1
12,8,368.79,72.94,27.17,23.71,1,-1,-1,-1
12,9,212.33,53.75,9.58,11.37,1,-1,-1,-1
12,10,173.64,66.38,17.27,16.63,1,-1,-1,-1
12,13,382.49,86.13,21.19,19.28,1,-1,-1,-1
12,18,69.57,75.91,17.08,13.51,1,-1,-1,-1
13,1,199.44,181.55,73.59,71.97,1,-1,-1,-1
13,2,138.10,289.53,117.72,70.21,1,-1,-1,-1
13,3,24.59,83.97,31.03,18.10,1,-1,-1,-1
13,4,116.61,79.10,27.53,18.48,1,-1,-1,-1
13,5,143.40,77.54,23.63,19.13,1,-1,-1,-1
13,6,160.78,74.26,18.58,15.44,1,-1,-1,-1
13,7,184.65,77.37,20.37,17.63,1,-1,-1,-1
13,8,368.71,72.95,27.10,23.65,1,-1,-1,-1
13,9,212.04,54.00,9.76,11.34,1,-1,-1,-1
13,10,173.73,66.13,17.48,16.83,1,-1,-1,-1
13,13,382.29,86.13,20.97,19.02,1,-1,-1,-1
13,18,69.54,75.91,17.13,13.56,1,-1,-1,-1
14,1,199.41,181.63,73.62,72.02,1,-1,-1,-1
14,2,137.99,289.53,117.68,70.21,1,-1,-1,-1
14,3,24.59,83.98,31.04,18.07,1,-1,-1,-1
14,4,117.00,79.04,26.85,18.03,1,-1,-1,-1
14,5,143.32,77.42,23.75,19.23,1,-1,-1,-1
14,6,160.84,74.34,18.49,15.36,1,-1,-1,-1
14,7,184.61,77.38,20.32,17.63,1,-1,-1,-1
14,8,368.81,72.95,27.26,23.85,1,-1,-1,-1
14,9,211.77,54.08,9.92,11.33,1,-1,-1,-1
14,10,173.74,65.90,17.72,17.07,1,-1,-1,-1
14,13,382.18,86.20,21.01,19.00,1,-1,-1,-1
14,18,69.20,75.96,17.35,13.71,1,-1,-1,-1
15,1,199.44,181.73,73.56,71.97,1,-1,-1,-1
15,2,137.62,289.55,117.70,70.19,1,-1,-1,-1
15,3,24.56,83.98,31.06,18.05,1,-1,-1,-1
15,4,117.18,79.00,26.67,17.95,1,-1,-1,-1
15,5,143.27,77.34,23.82,19.31,1,-1,-1,-1
15,6,160.90,74.42,18.40,15.26,1,-1,-1,-1
15,7,184.66,77.34,20.33,17.67,1,-1,-1,-1
15,8,368.84,72.95,27.23,23.88,1,-1,-1,-1
15,9,211.48,54.13,10.06,11.31,1,-1,-1,-1
15,10,173.83,65.91,17.71,17.07,1,-1,-1,-1
15,13,382.14,86.15,20.96,18.89,1,-1,-1,-1
15,18,69.10,75.96,17.47,13.79,1,-1,-1,-1
16,1,199.44,181.80,73.55,71.97,1,-1,-1,-1
16,2,137.40,289.57,117.74,70.17,1,-1,-1,-1
16,3,24.55,83.98,31.09,18.04,1,-1,-1,-1
16,4,117.20,78.65,27.03,18.30,1,-1,-1,-1
16,5,143.27,77.28,23.85,19.36,1,-1,-1,-1
16,6,160.91,74.48,18.35,15.22,1,-1,-1,-1
16,7,184.71,77.27,20.39,17.74,1,-1,-1,-1
16,8,368.88,72.96,27.21,23.92,1,-1,-1,-1
16,9,211.06,54.13,10.33,11.47,1,-1,-1,-1
16,10,173.81,65.86,17.81,17.17,1,-1,-1,-1
16,13,382.25,86.33,20.94,18.83,1,-1,-1,-1
16,18,69.13,75.97,17.42,13.74,1,-1,-1,-1
17,1,199.43,181.83,73.56,71.99,1,-1,-1,-1
17,2,137.26,289.59,117.79,70.15,1,-1,-1,-1
17,3,24.52,83.98,31.15,18.04,1,-1,-1,-1
17,4,117.28,78.65,26.76,18.16,1,-1,-1,-1
17,5,143.29,77.26,23.84,19.38,1,-1,-1,-1
17,6,160.91,74.47,18.37,15.23,1,-1,-1,-1
17,7,184.60,77.23,20.35,17.76,1,-1,-1,-1
17,8,368.96,72.95,27.18,23.97,1,-1,-1,-1
17,9,210.64,54.08,10.71,11.74,1,-1,-1,-1
17,10,173.82,65.88,17.83,17.19,1,-1,-1,-1
17,13,382.08,86.28,21.20,19.02,1,-1,-1,-1
17,18,69.05,75.98,17.49,13.79,1,-1,-1,-1
18,1,199.43,181.84,73.52,71.96,1,-1,-1,-1
18,2,137.14,289.60,117.86,70.14,1,-1,-1,-1
18,3,24.51,83.98,31.17,18.03,1,-1,-1,-1
18,4,117.15,78.89,26.44,17.92,1,-1,-1,-1
18,5,143.31,77.23,23.84,19.40,1,-1,-1,-1
18,6,160.94,74.51,18.34,15.21,1,-1,-1,-1
18,7,184.74,77.16,20.42,17.83,1,-1,-1,-1
18,8,369.00,72.95,27.09,23.94,1,-1,-1,-1
18,9,210.37,53.95,10.97,11.95,1,-1,-1,-1
18,10,173.97,66.15,17.51,16.86,1,-1,-1,-1
18,13,382.00,86.24,21.30,19.08,1,-1,-1,-1
18,18,69.04,75.94,17.57,13.84,1,-1,-1,-1
19,1,199.46,181.86,73.47,71.91,1,-1,-1,-1
19,2,137.04,289.60,117.95,70.14,1,-1,-1,-1
19,3,24.46,83.96,31.24,18.04,1,-1,-1,-1
19,4,117.12,79.03,26.45,17.93,1,-1,-1,-1
19,5,143.29,77.13,23.91,19.50,1,-1,-1,-1
19,6,160.96,74.58,18.29,15.16,1,-1,-1,-1
19,7,184.71,77.12,20.39,17.84,1,-1,-1,-1
19,8,369.02,72.93,27.01,23.91,1,-1,-1,-1
19,9,210.14,53.82,11.10,12.02,1,-1,-1,-1
19,10,174.01,66.34,17.34,16.66,1,-1,-1,-1
19,13,381.97,86.22,21.34,19.07,1,-1,-1,-1
19,18,69.05,75.93,17.58,13.84,1,-1,-1,-1
20,1,199.46,181.79,73.46,71.90,1,-1,-1,-1
20,2,136.89,289.58,118.08,70.16,1,-1,-1,-1
20,3,24.42,83.97,31.30,18.05,1,-1,-1,-1
20,4,117.07,79.18,26.50,17.98,1,-1,-1,-1
20,5,143.27,77.10,23.91,19.52,1,-1,-1,-1
20,6,160.99,74.59,18.26,15.13,1,-1,-1,-1
20,7,184.70,77.17,20.31,17.80,1,-1,-1,-1
20,8,369.06,72.93,26.95,23.90,1,-1,-1,-1
20,9,209.79,53.77,11.32,12.22,1,-1,-1,-1
20,10,174.03,66.50,17.23,16.51,1,-1,-1,-1
20,13,381.95,86.21,21.39,19.08,1,-1,-1,-1
20,18,69.00,75.93,17.63,13.88,1,-1,-1,-1
20,20,49.35,77.71,22.63,18.14,1,-1,-1,-1
21,1,199.46,181.78,73.47,71.90,1,-1,-1,-1
21,2,136.67,289.56,118.22,70.18,1,-1,-1,-1
21,3,24.40,83.95,31.36,18.06,1,-1,-1,-1
21,4,117.00,79.27,26.52,18.00,1,-1,-1,-1
21,5,143.31,77.10,23.90,19.52,1,-1,-1,-1
21,6,160.96,74.56,18.26,15.14,1,-1,-1,-1
21,7,184.59,77.19,20.21,17.77,1,-1,-1,-1
21,8,369.09,72.92,26.96,23.96,1,-1,-1,-1
21,9,209.35,53.81,11.60,12.52,1,-1,-1,-1
21,10,173.97,66.53,17.28,16.51,1,-1,-1,-1
21,13,381.95,86.21,21.43,19.08,1,-1,-1,-1
21,20,49.43,77.73,22.59,18.10,1,-1,-1,-1
22,1,199.42,181.75,73.52,71.95,1,-1,-1,-1
22,2,136.58,289.57,118.32,70.16,1,-1,-1,-1
22,3,24.40,83.96,31.38,18.06,1,-1,-1,-1
22,4,117.00,79.33,26.54,18.02,1,-1,-1,-1
22,5,143.31,77.07,23.90,19.55,1,-1,-1,-1
22,6,160.87,74.45,18.40,15.27,1,-1,-1,-1
22,7,184.54,77.10,20.26,17.87,1,-1,-1,-1
22,8,369.18,72.92,26.98,24.05,1,-1,-1,-1
22,9,208.93,53.76,11.88,12.83,1,-1,-1,-1
22,10,174.02,66.75,17.18,16.35,1,-1,-1,-1
22,13,381.98,86.20,21.48,19.11,1,-1,-1,-1
22,20,49.49,77.74,22.62,18.10,1,-1,-1,-1
23,1,199.42,181.76,73.50,71.92,1,-1,-1,-1
23,2,136.59,289.57,118.42,70.17,1,-1,-1,-1
23,3,24.39,83.96,31.40,18.06,1,-1,-1,-1
23,4,117.03,79.36,26.52,18.01,1,-1,-1,-1
23,5,143.35,77.10,23.85,19.52,1,-1,-1,-1
23,6,160.81,74.42,18.46,15.32,1,-1,-1,-1
23,7,184.60,77.08,20.24,17.89,1,-1,-1,-1
23,8,369.23,72.92,26.93,24.07,1,-1,-1,-1
23,9,208.59,53.95,11.87,12.82,1,-1,-1,-1
23,10,174.00,66.93,17.09,16.19,1,-1,-1,-1
23,13,381.98,86.18,21.52,19.14,1,-1,-1,-1
23,20,49.49,77.74,22.64,18.10,1,-1,-1,-1
24,1,199.43,181.78,73.49,71.90,1,-1,-1,-1
24,2,136.63,289.55,118.51,70.19,1,-1,-1,-1
24,3,24.38,83.97,31.44,18.06,1,-1,-1,-1
24,4,117.04,79.38,26.50,18.00,1,-1,-1,-1
24,5,143.37,77.09,23.84,19.53,1,-1,-1,-1
24,6,160.81,74.44,18.43,15.31,1,-1,-1,-1
24,7,184.58,77.03,20.24,17.94,1,-1,-1,-1
24,8,369.27,72.91,26.90,24.11,1,-1,-1,-1
24,9,208.23,54.04,11.94,12.91,1,-1,-1,-1
24,10,174.00,67.06,17.01,16.05,1,-1,-1,-1
24,13,381.99,86.18,21.54,19.15,1,-1,-1,-1
24,20,49.45,77.74,22.65,18.10,1,-1,-1,-1
24,21,239.10,43.78,8.15,6.73,1,-1,-1,-1
25,1,199.50,181.82,73.38,71.77,1,-1,-1,-1
25,2,137.55,289.53,118.34,70.22,1,-1,-1,-1
25,3,24.32,83.93,31.53,18.11,1,-1,-1,-1
25,4,117.14,79.33,26.57,18.03,1,-1,-1,-1
25,5,143.41,77.03,23.89,19.58,1,-1,-1,-1
25,6,160.87,74.49,18.04,14.99,1,-1,-1,-1
25,7,184.39,77.12,19.96,17.80,1,-1,-1,-1
25,8,369.15,72.94,26.81,24.05,1,-1,-1,-1
25,9,208.16,54.40,11.49,12.39,1,-1,-1,-1
25,10,174.07,67.38,16.77,15.71,1,-1,-1,-1
25,13,381.94,86.20,21.60,19.20,1,-1,-1,-1
25,18,69.27,76.05,17.29,13.62,1,-1,-1,-1
25,20,49.54,77.72,22.59,18.04,1,-1,-1,-1
25,21,239.05,43.79,8.21,6.78,1,-1,-1,-1
26,1,199.49,181.79,73.37,71.73,1,-1,-1,-1
26,2,137.83,289.51,118.20,70.23,1,-1,-1,-1
26,3,24.31,83.92,31.56,18.12,1,-1,-1,-1
26,4,117.16,79.29,26.63,18.05,1,-1,-1,-1
26,5,143.42,76.99,23.92,19.62,1,-1,-1,-1
26,6,160.88,74.48,17.93,14.90,1,-1,-1,-1
26,7,184.40,77.24,19.71,17.66,1,-1,-1,-1
26,8,369.11,72.95,26.76,24.03,1,-1,-1,-1
26,9,207.84,54.52,11.56,12.43,1,-1,-1,-1
26,10,174.10,67.60,16.65,15.49,1,-1,-1,-1
26,13,381.92,86.21,21.63,19.21,1,-1,-1,-1
26,18,69.38,76.08,17.15,13.49,1,-1,-1,-1
26,20,49.57,77.72,22.57,18.01,1,-1,-1,-1
27,1,199.53,181.78,73.39,71.74,1,-1,-1,-1
27,2,138.22,289.56,117.95,70.19,1,-1,-1,-1
27,3,24.25,83.88,31.67,18.18,1,-1,-1,-1
27,4,117.12,79.30,26.62,18.03,1,-1,-1,-1
27,5,143.44,77.02,23.83,19.56,1,-1,-1,-1
27,6,160.83,74.44,17.95,14.94,1,-1,-1,-1
27,7,184.64,77.16,19.86,17.81,1,-1,-1,-1
27,8,369.22,72.96,26.70,24.02,1,-1,-1,-1
27,9,207.57,54.42,11.84,12.74,1,-1,-1,-1
27,10,174.15,67.73,16.52,15.37,1,-1,-1,-1
27,13,381.91,86.19,21.64,19.23,1,-1,-1,-1
27,18,69.53,76.05,16.85,13.20,1,-1,-1,-1
27,20,49.60,77.73,22.54,17.98,1,-1,-1,-1
28,1,199.48,181.71,73.47,71.80,1,-1,-1,-1
28,2,138.41,289.60,117.73,70.15,1,-1,-1,-1
28,3,24.25,83.88,31.69,18.19,1,-1,-1,-1
28,4,117.11,79.34,26.59,18.00,1,-1,-1,-1
28,5,143.44,77.04,23.76,19.51,1,-1,-1,-1
28,6,160.84,74.43,17.91,14.92,1,-1,-1,-1
28,7,185.01,77.33,19.77,17.66,1,-1,-1,-1
28,8,369.28,72.95,26.62,23.97,1,-1,-1,-1
28,9,207.38,54.48,11.93,12.83,1,-1,-1,-1
28,13,381.91,86.17,21.67,19.24,1,-1,-1,-1
28,18,69.56,76.03,16.81,13.14,1,-1,-1,-1
29,1,199.55,181.86,73.58,71.89,1,-1,-1,-1
29,2,138.47,289.60,117.63,70.15,1,-1,-1,-1
29,3,24.26,83.89,31.68,18.19,1,-1,-1,-1
29,4,117.11,79.35,26.59,17.99,1,-1,-1,-1
29,5,143.44,77.04,23.73,19.49,1,-1,-1,-1
29,6,160.84,74.42,17.87,14.90,1,-1,-1,-1
29,7,185.12,77.42,19.75,17.59,1,-1,-1,-1
29,8,369.30,72.96,26.55,23.94,1,-1,-1,-1
29,9,207.11,54.55,11.99,12.89,1,-1,-1,-1
29,10,174.07,68.02,16.40,15.09,1,-1,-1,-1
29,13,381.90,86.16,21.69,19.27,1,-1,-1,-1
29,18,69.70,76.00,16.64,12.96,1,-1,-1,-1
30,1,199.45,181.68,73.70,72.00,1,-1,-1,-1
30,2,138.55,289.61,117.51,70.14,1,-1,-1,-1
30,3,24.27,83.89,31.67,18.18,1,-1,-1,-1
30,4,117.10,79.32,26.63,18.01,1,-1,-1,-1
30,5,143.47,77.10,23.65,19.43,1,-1,-1,-1
30,6,160.87,74.44,17.83,14.87,1,-1,-1,-1
30,7,184.99,77.29,19.91,17.72,1,-1,-1,-1
30,8,369.32,72.96,26.51,23.92,1,-1,-1,-1
30,10,173.91,67.98,16.55,15.10,1,-1,-1,-1
30,13,381.87,86.15,21.73,19.30,1,-1,-1,-1
30,18,69.75,76.00,16.55,12.89,1,-1,-1,-1
31,1,199.43,181.57,73.74,72.04,1,-1,-1,-1
31,2,138.73,289.62,117.36,70.13,1,-1,-1,-1
31,3,24.28,83.90,31.66,18.17,1,-1,-1,-1
31,4,117.09,79.29,26.65,18.02,1,-1,-1,-1
31,5,143.48,77.13,23.61,19.41,1,-1,-1,-1
31,6,160.86,74.45,17.83,14.88,1,-1,-1,-1
31,7,185.26,77.26,20.10,17.78,1,-1,-1,-1
31,8,369.34,72.95,26.46,23.88,1,-1,-1,-1
31,10,173.87,67.93,16.74,15.14,1,-1,-1,-1
31,13,381.86,86.14,21.74,19.30,1,-1,-1,-1
32,1,199.37,181.50,73.78,72.08,1,-1,-1,-1
32,2,138.81,289.62,117.24,70.12,1,-1,-1,-1
32,3,24.29,83.90,31.65,18.17,1,-1,-1,-1
32,4,117.09,79.29,26.65,18.01,1,-1,-1,-1
32,5,143.47,77.13,23.62,19.42,1,-1,-1,-1
32,6,160.89,74.42,17.86,14.93,1,-1,-1,-1
32,7,185.23,77.16,20.31,17.90,1,-1,-1,-1
32,8,369.37,72.94,26.43,23.89,1,-1,-1,-1
32,10,173.87,67.92,16.86,15.13,1,-1,-1,-1
32,13,381.82,86.14,21.76,19.31,1,-1,-1,-1
33,1,199.34,181.48,73.79,72.09,1,-1,-1,-1
33,2,138.85,289.62,117.13,70.13,1,-1,-1,-1
33,3,24.28,83.90,31.66,18.17,1,-1,-1,-1
33,4,117.09,79.31,26.64,17.99,1,-1,-1,-1
33,5,143.45,77.11,23.63,19.44,1,-1,-1,-1
33,6,160.94,74.47,17.82,14.91,1,-1,-1,-1
33,7,185.05,77.14,20.35,17.92,1,-1,-1,-1
33,8,369.35,72.93,26.41,23.88,1,-1,-1,-1
33,10,173.87,67.90,16.97,15.12,1,-1,-1,-1
33,13,381.77,86.12,21.80,19.34,1,-1,-1,-1
34,1,199.31,181.43,73.84,72.14,1,-1,-1,-1
34,2,138.82,289.60,117.09,70.15,1,-1,-1,-1
34,3,24.27,83.89,31.69,18.19,1,-1,-1,-1
34,4,117.08,79.30,26.66,18.00,1,-1,-1,-1
34,5,143.45,77.10,23.63,19.45,1,-1,-1,-1
34,6,160.92,74.47,17.83,14.93,1,-1,-1,-1
34,7,184.88,77.06,20.40,17.98,1,-1,-1,-1
34,8,369.36,72.93,26.38,23.86,1,-1,-1,-1
34,10,173.82,67.92,17.06,15.13,1,-1,-1,-1
34,13,381.75,86.11,21.83,19.35,1,-1,-1,-1
35,1,199.30,181.43,73.86,72.18,1,-1,-1,-1
35,2,138.86,289.61,117.01,70.14,1,-1,-1,-1
35,3,24.27,83.90,31.68,18.18,1,-1,-1,-1
35,4,117.06,79.28,26.69,18.02,1,-1,-1,-1
35,5,143.44,77.11,23.63,19.45,1,-1,-1,-1
35,6,160.90,74.46,17.82,14.93,1,-1,-1,-1
35,7,184.79,77.12,20.28,17.90,1,-1,-1,-1
35,8,369.37,72.94,26.34,23.83,1,-1,-1,-1
35,10,173.81,67.95,17.12,15.11,1,-1,-1,-1
35,13,381.77,86.12,21.84,19.36,1,-1,-1,-1
36,1,199.33,181.47,73.81,72.14,1,-1,-1,-1
36,2,138.94,289.61,116.94,70.14,1,-1,-1,-1
36,3,24.28,83.93,31.65,18.16,1,-1,-1,-1
36,4,117.06,79.29,26.69,18.01,1,-1,-1,-1
36,5,143.44,77.14,23.61,19.43,1,-1,-1,-1
36,6,160.81,74.38,18.07,15.13,1,-1,-1,-1
36,7,184.69,77.07,20.30,17.95,1,-1,-1,-1
36,8,369.39,72.94,26.32,23.82,1,-1,-1,-1
36,10,173.86,68.00,17.14,15.06,1,-1,-1,-1
36,13,381.77,86.13,21.84,19.36,1,-1,-1,-1
37,1,199.35,181.49,73.56,71.87,1,-1,-1,-1
37,2,138.59,289.58,117.12,70.16,1,-1,-1,-1
37,3,24.16,83.85,31.81,18.26,1,-1,-1,-1
37,4,117.06,79.36,26.54,17.92,1,-1,-1,-1
37,5,143.45,77.22,23.53,19.35,1,-1,-1,-1
37,6,160.74,74.28,18.32,15.35,1,-1,-1,-1
37,7,184.98,77.49,19.90,17.56,1,-1,-1,-1
37,8,369.43,72.89,26.30,23.79,1,-1,-1,-1
37,10,173.90,68.06,17.07,15.00,1,-1,-1,-1
37,13,381.77,86.14,21.79,19.29,1,-1,-1,-1
37,21,236.99,44.14,8.16,6.74,1,-1,-1,-1
38,1,199.42,181.61,73.59,71.87,1,-1,-1,-1
38,2,138.52,289.58,117.23,70.16,1,-1,-1,-1
38,3,24.13,83.81,31.88,18.31,1,-1,-1,-1
38,4,117.07,79.40,26.47,17.87,1,-1,-1,-1
38,5,143.45,77.27,23.50,19.31,1,-1,-1,-1
38,6,160.71,74.24,18.45,15.46,1,-1,-1,-1
38,7,185.22,77.64,19.81,17.42,1,-1,-1,-1
38,8,369.45,72.87,26.31,23.79,1,-1,-1,-1
38,13,381.70,86.15,21.80,19.26,1,-1,-1,-1
38,18,69.47,75.73,17.10,13.31,1,-1,-1,-1
38,21,236.86,44.16,8.21,6.79,1,-1,-1,-1
39,1,199.48,181.65,73.58,71.82,1,-1,-1,-1
39,2,138.28,289.62,117.32,70.12,1,-1,-1,-1
39,3,24.16,83.85,31.80,18.26,1,-1,-1,-1
39,4,117.08,79.44,26.40,17.82,1,-1,-1,-1
39,5,143.45,77.31,23.48,19.28,1,-1,-1,-1
39,6,160.74,74.21,18.50,15.52,1,-1,-1,-1
39,7,184.94,77.66,19.73,17.38,1,-1,-1,-1
39,8,369.49,72.86,26.31,23.78,1,-1,-1,-1
39,13,381.65,86.15,21.83,19.27,1,-1,-1,-1
39,18,69.36,75.74,17.28,13.47,1,-1,-1,-1
39,21,236.81,44.74,8.07,6.64,1,-1,-1,-1
40,1,199.51,181.67,73.59,71.80,1,-1,-1,-1
40,2,138.05,289.57,117.56,70.17,1,-1,-1,-1
40,3,24.17,83.86,31.80,18.25,1,-1,-1,-1
40,4,117.06,79.44,26.41,17.83,1,-1,-1,-1
40,5,143.43,77.28,23.53,19.31,1,-1,-1,-1
40,6,160.76,74.19,18.51,15.53,1,-1,-1,-1
40,7,185.03,77.74,19.65,17.29,1,-1,-1,-1
40,8,369.49,72.85,26.31,23.78,1,-1,-1,-1
40,13,381.66,86.15,21.87,19.27,1,-1,-1,-1
40,18,69.27,75.73,17.48,13.67,1,-1,-1,-1
40,21,236.79,45.14,7.89,6.45,1,-1,-1,-1
41,1,199.47,181.63,73.66,71.84,1,-1,-1,-1
41,2,138.11,289.58,117.66,70.16,1,-1,-1,-1
41,3,24.18,83.86,31.82,18.26,1,-1,-1,-1
41,4,117.05,79.44,26.42,17.84,1,-1,-1,-1
41,5,143.40,77.25,23.58,19.34,1,-1,-1,-1
41,6,160.85,74.27,18.43,15.51,1,-1,-1,-1
41,7,185.01,77.82,19.56,17.21,1,-1,-1,-1
41,8,369.48,72.84,26.33,23.81,1,-1,-1,-1
41,13,381.66,86.13,21.94,19.30,1,-1,-1,-1
41,18,69.30,75.74,17.48,13.72,1,-1,-1,-1
41,21,236.70,45.29,7.95,6.46,1,-1,-1,-1
42,1,199.43,181.59,73.74,71.90,1,-1,-1,-1
42,2,138.12,289.58,117.73,70.16,1,-1,-1,-1
42,3,24.13,83.85,31.83,18.28,1,-1,-1,-1
42,4,117.04,79.42,26.43,17.85,1,-1,-1,-1
42,5,143.33,77.15,23.70,19.45,1,-1,-1,-1
42,6,160.90,74.37,18.30,15.43,1,-1,-1,-1
42,7,184.84,77.74,19.57,17.27,1,-1,-1,-1
42,8,369.49,72.84,26.31,23.79,1,-1,-1,-1
42,13,381.63,86.12,21.98,19.32,1,-1,-1,-1
